Company Name,Funded Date,Funded Amount,Fund Type,Company Linkedin Url,Website ,Industries,Founded Year
ProminentPixel,,5000000.0,—,https://www.linkedin.com/company/prominent-pixel,prominentpixel.com,AI,
Mind Info Services,,5000000.0,—,https://www.linkedin.com/company/mind-info-services-pvt-ltd,www.mindinfoservices.com,AI,
AI4ICPS,,5000000.0,—,https://www.linkedin.com/company/ai4icps,ai4icps.in,AI,
Riveda,,5000000.0,—,https://www.linkedin.com/company/riveda/,www.riveda.in,AI,
WarpVelocity Technology,,5000000.0,—,https://www.linkedin.com/company/warpvelocity-technology/,warpvelocitytechnology.com,AI,
Appscrip,,5000000.0,—,http://www.linkedin.com/company/appscrip,www.appscrip.com/,AI,
Stezier,,5000000.0,—,,www.stezier.com,AI,
Artificial Computing Machines,,5000000.0,—,https://www.linkedin.com/company/acmltd/,www.acmindia.co.in,AI,
ThePolitics.in,,5000000.0,—,https://www.linkedin.com/company/thepolitics-in/,thepolitics.in,AI,
Innovation in System is Necessary,,5000000.0,—,https://www.linkedin.com/company/insysness,insysness.com,AI,
Anant Soft Computing,,5000000.0,—,https://in.linkedin.com/company/anant-soft-computing,www.anantsoftcomputing.com/,AI,
Connectingit Technologies,,5000000.0,—,https://www.linkedin.com/company/connectingit-technologies,www.connectingit.in,AI,
Netcom Communications,,5000000.0,—,https://www.linkedin.com/company/netcomcommunication/,www.netcomtele.com,AI,
BlockAITech,,5000000.0,—,https://www.linkedin.com/company/blockaitech/,www.blockaitech.com/,AI,
Vinayaka CNC Centre,,5000000.0,—,,vcnc.co.in,AI,
AADI Defence Systems,,5000000.0,—,https://www.linkedin.com/company/aadi-defence,aadidefence.in,AI,
Forward Eye Technologies,,5000000.0,—,https://www.linkedin.com/company/forward-eye-technologies,www.forwardeyetechnologies.com,AI,
J.K. Machine Tools,,5000000.0,—,,jkmachinetools.com/,AI,
Wicxar,,5000000.0,—,https://www.linkedin.com/company/wicxar,www.wicxar.com,AI,
Aiceresoft,,5000000.0,—,https://www.linkedin.com/company/aiceresoft/,www.aiceresoft.com,AI,
Artificial Penetration Software Solutions,,5000000.0,—,https://www.linkedin.com/company/artificial-penetration,artificialpenetration.com,AI,
Hexafold Technologies,,5000000.0,—,https://www.linkedin.com/company/hexafoldtech,hexafoldtech.com,AI,
TinyBlob Technologies,,5000000.0,—,https://www.linkedin.com/company/tinyblob,www.tinyblob.tech,AI,
Codons Technologies,,5000000.0,—,https://www.linkedin.com/company/codons-technologies,codons.in,AI,
SMAC Think,,5000000.0,—,https://www.linkedin.com/company/smacthink,www.smacthink.com,AI,
UMBEO,,5000000.0,—,https://www.linkedin.com/company/umbeotech/,www.umbeo.com,AI,
SkillMirror,,5000000.0,—,https://www.linkedin.com/company/skill-mirror,skillmirror.com,AI,
VentureSoft AI,,5000000.0,—,https://www.linkedin.com/company/venturesoft-india,www.venturesoft.ai,AI,
VA SHIVA,,5000000.0,—,https://www.linkedin.com/company/millennium-software-productions,mproductions.com,AI,
IndoUS,,5000000.0,—,https://www.linkedin.com/company/indouscg,www.inuscg.com,AI,
AILABS,,5000000.0,—,https://www.linkedin.com/company/ailabs,ailabs.academy,AI,
Inevitable Infotech,,5000000.0,—,https://www.linkedin.com/company/inevitableinfotech/,inevitableinfotech.com,AI,
digit.a¡,,5000000.0,—,https://www.linkedin.com/company/digit-ai,www.digit-ai.com,AI,
New Leaf Era,,5000000.0,—,https://www.linkedin.com/in/himanshu-jain-0787a8179/,newleafera.com/,AI,
Kovenantz Technologies,,5000000.0,—,https://www.linkedin.com/company/kovenantztechnologies,kovenantz.com,AI,
iZense,,5000000.0,—,https://www.linkedin.com/company/izense-private-limited,www.izense.in,AI,
FintastIQ,,5000000.0,—,https://www.linkedin.com/showcase/fintastiq-robo-advisor,www.fintastiq.com,AI,
Data Science in Tamil,,5000000.0,—,https://www.linkedin.com/company/data-science-in-tamil,www.datascienceintamil.com,AI,
Deep Tech Bytes,,5000000.0,—,https://www.linkedin.com/company/deeptech-bytes/,deeptechbytes.com,AI,
ISMEDU Software Solutions,,5000000.0,—,https://www.linkedin.com/company/ism-edu-software-solutions/,ismedusoftsol.com,AI,
JEA Digital Infosystems,,5000000.0,—,https://www.linkedin.com/company/jeadigital,www.jeadigital.com,AI,
JSK Technologies,,5000000.0,—,https://www.linkedin.com/company/jsk-technologies,jsktechnologies.in,AI,
ZOOTOUT.COM,,5000000.0,—,https://www.linkedin.com/company/zootout-advertising-pvt-ltd-,www.zootout.com,AI,
Apotac,,5000000.0,—,https://www.linkedin.com/company/apotac,www.apotac.com,AI,
Huddle Solutions,,5000000.0,—,https://www.linkedin.com/company/huddle-solutions-pvt-ltd-,huddlesolutions.com,AI,
Innovik,,5000000.0,—,https://www.linkedin.com/company/innovik-systech-pvt-ltd,innoviksystech.com,AI,
Ggadgets,,5000000.0,—,https://www.linkedin.com/company/ggadgets,ggadgets.co.in,AI,
i3Infosoft,,5000000.0,—,https://www.linkedin.com/company/i3infosoft,i3infosoft.com,AI,
Anukai Solutions,2020-01-01,5000000.0,—,,www.anukai.com,AI,
Qikrecruit,,5000000.0,—,https://www.linkedin.com/company/qikrecruit/,www.qikrecruit.com,AI,
Vivoki,,5000000.0,—,,www.vivoki.com,AI,
AgAutomate,,5000000.0,—,,agautomate.com/home,AI,
Fisheyebox,,5000000.0,—,https://www.linkedin.com/company/fisheyebox,www.fisheyebox.com,AI,
Endoenergy Systems,,5000000.0,—,https://www.linkedin.com/company/endoenergy-systems,endoenergy.com,AI,
VeCrear Technologies,,5000000.0,—,https://www.linkedin.com/company/vecrear-technologies-private-limited,www.vecrear.com,AI,
Shriram Udyog,,5000000.0,—,https://www.linkedin.com/company/shriram-udyog,www.inrobotautomation.com,AI,
PepStudy Education,2018-01-01,5000000.0,—,https://www.linkedin.com/company/pepstudy/,www.pepstudy.com/,AI,
Blue CHiPS Solutions,,5000000.0,—,https://www.linkedin.com/company/bluechipssolutions,www.bluechipssolutions.com,AI,
Integral Mathworks,,5000000.0,—,https://www.linkedin.com/company/integral-mathworks,integral-mathworks.com,AI,
IT Thoughts Consulting,,5000000.0,—,https://www.linkedin.com/company/it-thoughts-consulting-private-limited,itthoughts.com,AI,
Total Sq.Ft,,5000000.0,—,,www.totalsqft.in,AI,
iDigiCloud Technologies,,5000000.0,—,https://www.linkedin.com/company/idigicloud-technologies-private-limited,idigicloudtech.com,AI,
Alisense.ai,,5000000.0,—,https://www.linkedin.com/company/alisense-ai/,,AI,
SM Technology,,5000000.0,—,https://www.linkedin.com/company/sm-technology-inc,www.so-codes.com,AI,
Signal Processing and Biomedical Imaging Lab,,5000000.0,—,https://www.linkedin.com/company/sbilabiiitd,sbilab.iiitd.edu.in,AI,
Oottru Technologies,,5000000.0,—,https://www.linkedin.com/company/oottru-technologies-private-ltd/,www.oottru.com/,AI,
Visdem E-Services,,5000000.0,—,https://www.linkedin.com/company/visdem/,visdemservices.com,AI,
OneOfficeAutomation,,5000000.0,—,https://www.linkedin.com/company/oneofficeautomation-inc,oneofficeautomation.com,AI,
ECS Datamatics,,5000000.0,—,https://www.linkedin.com/company/enterprise-consulting-services-ecs-inc-/,www.ecsdatamatics.com/,AI,
Leal Consultancy Services,,5000000.0,—,https://www.linkedin.com/company/leal-consultancy-services,thelcsindia.in,AI,
Pyther Innovations,,5000000.0,—,https://www.linkedin.com/company/pyther-innovations-private-limited,www.pyther.com,AI,
Neurala AI,,5000000.0,—,https://www.linkedin.com/company/neurala-vox-ai,www.neuralavox.org,AI,
Softway Systems,,5000000.0,—,https://www.linkedin.com/company/esgind,softwaysys.com,AI,
EagletFly,,5000000.0,—,,eagletflysolutions.com/,AI,
Markey,,5000000.0,—,https://www.linkedin.com/company/markey-ai/,www.markey.ai,AI,
Inbox Infotech,,5000000.0,—,https://www.linkedin.com/company/inbox-infotech-pvt-ltd/,inboxtechs.com/,AI,
Nautical Star Tech,,5000000.0,—,https://www.linkedin.com/company/nautical-star-tech-pvt-ltd,www.nauticalstartech.com,AI,
Conlang International,,5000000.0,—,https://www.linkedin.com/company/conlang-international,www.conlang.co,AI,
Voyon,,5000000.0,—,https://www.linkedin.com/company/voyontechnologyservices,www.voyon.net,AI,
Indusmic,,5000000.0,—,https://www.linkedin.com/company/indusmic,www.indusmic.com,AI,
Cloudsys Analytics,,5000000.0,—,https://www.linkedin.com/company/cloudsys/,cloudsys.co.in,AI,
TouchQ,,5000000.0,—,https://www.linkedin.com/company/touchqsolutions/,www.touchqsolutions.com,AI,
The Wift,,5000000.0,—,https://www.linkedin.com/company/the-wift,www.thewift.com,AI,
Shaktisquad,,5000000.0,—,https://www.linkedin.com/company/shaktisquad,shaktisquad.com,AI,
Metaorigin,,5000000.0,—,https://www.linkedin.com/company/metaorigin-labs,metaorigins.com/,AI,
Inscomont Services,,5000000.0,—,https://www.linkedin.com/company/inscomont-services/,www.inscomont.com,AI,
VR GROUPS,,5000000.0,—,https://www.linkedin.com/company/vrgroups,thevrgroups.com,AI,
KineticCodes Technologies,,5000000.0,—,https://www.linkedin.com/company/kinetic-codes,www.kineticcodes.com,AI,
VidyaTechnos,,5000000.0,—,https://www.linkedin.com/company/vidya-technos/,www.vidyatechnos.com,AI,
Amarint Consulting,,5000000.0,—,https://www.linkedin.com/company/amarintconsultingpl,amarint.com,AI,
Bitcomm Technologies,,5000000.0,—,https://www.linkedin.com/company/bitcommtech,www.bitcommtechnologies.com,AI,
Meensat,,5000000.0,—,https://www.linkedin.com/company/meensat-private-limited/,www.meensat.com,AI,
Avriant Software Development,,5000000.0,—,https://www.linkedin.com/company/avriantsoftware,www.avriant.com,AI,
Blocklogy,,5000000.0,—,https://www.linkedin.com/company/blocklogy,www.blocklogy.org,AI,
TransformEdge,,5000000.0,—,https://www.linkedin.com/company/transformedge-enterprise-services-p-ltd,transformedge.com,AI,
Electron Bridge,,5000000.0,—,https://www.linkedin.com/company/electron-bridge,electronbridge.com,AI,
Fineant Consultant Service,,5000000.0,—,https://www.linkedin.com/company/fineant-consultant-service,fineantconsultantservices.com,AI,
Cosmos,,5000000.0,—,https://www.linkedin.com/company/collectcosmos,www.collectcosmos.com,AI,
Arvi,,5000000.0,—,https://www.linkedin.com/company/myarvi/,arvi.ai,AI,
PARC Robotic Systems,,5000000.0,—,https://www.linkedin.com/company/parc-robotic-systems-pvt-ltd,www.parcrobotics.in,AI,
ThingsGoSocial,,5000000.0,—,https://www.linkedin.com/company/thingsgosocial,thingsgosocial.com/,AI,
Aiozium,,5000000.0,—,https://www.linkedin.com/company/aiozium/,www.aiozium.com/,AI,
Taarini Infotech,,5000000.0,—,https://www.linkedin.com/company/taarini-infotech-llp,www.taariniinfotech.com,AI,
Zunachem,,5000000.0,—,,www.zunachem.com,AI,
MeTripping,,5000000.0,—,,metripping.pathfndr.io,AI,
Wavenet Solutions,,5000000.0,—,https://www.linkedin.com/company/wavenet-solutions-private-limited/,wavenetcorp.com/,AI,
Protocolzone,,5000000.0,—,https://www.linkedin.com/company/protocol-zone/,www.protocolzone.com,AI,
insAnalytics,,5000000.0,—,https://www.linkedin.com/company/insanalytics,insanalytics.com,AI,
Cenixia Research and Technologies,,5000000.0,—,https://www.linkedin.com/company/cenixia,www.cenixia.com,AI,
hairtransplant.ai,,5000000.0,—,https://www.linkedin.com/company/hairtransplant-ai/about/,hairtransplant.ai,AI,
AAWKF,,5000000.0,—,https://www.linkedin.com/company/aawkf,aawkf.in,AI,
Living Mind Technologies,,5000000.0,—,https://www.linkedin.com/company/living-mind-technologies,www.livingmindtech.com,AI,
Mosaik Risk Solutions,,5000000.0,—,,www.mosaikrisk.com,AI,
Lifemaan,,5000000.0,—,https://www.linkedin.com/company/life-maan,www.lifemaan.com,AI,
Leibnizo,,5000000.0,—,https://www.linkedin.com/company/leibnizo,leibnizo.com,AI,
Astriya Solutions,,5000000.0,—,https://www.linkedin.com/company/astriya-solutions-pvt-ltd,www.astriya.com,AI,
SigiXtract,,5000000.0,—,https://www.linkedin.com/company/sigixtract/,sigixtract.com,AI,
Niranta Solutions & Services,,5000000.0,—,https://www.linkedin.com/company/niranta-solutions-&-services-pvt-ltd/,www.niranta.in,AI,
MarketHacks,,5000000.0,—,https://www.linkedin.com/company/wpmarkethacks,wpmarkethacks.com/,AI,
JobsXS,,5000000.0,—,http://www.linkedin.com/company/jobsxs,www.jobsxs.com,AI,
ThoughtMaQers Technologies Pvt. Ltd,,5000000.0,—,https://www.linkedin.com/organization/9378722/,www.thoughtmaqers.com/,AI,
Artificial Cloudspace,,5000000.0,—,https://www.linkedin.com/company/artificial-cloudspace,www.artificialcloudspace.com,AI,
WIFT Cap Solutions,,5000000.0,—,https://www.linkedin.com/company/wift-cap-solutions-pvt-ldt,www.wiftcap.com,AI,
ANT Solution,,5000000.0,—,https://linkedin.com/company/ant-solution,www.antsolution.in,AI,
Humain Health,,5000000.0,—,https://www.linkedin.com/company/humain-diagnostics,humainhealth.com,AI,
Neovegam Technologies,,5000000.0,—,https://linkedin.com/company/neovegam-technologies-pvt-ltd,www.neovegam.com,AI,
Phyniks,,5000000.0,—,https://www.linkedin.com/company/phyniks,phyniks.com/,AI,
ZeusnJove,,5000000.0,—,https://www.linkedin.com/company/zeusnjove-diagnostics,zeusnjove.com,AI,
Rewdale Precision Tools,,5000000.0,—,https://www.linkedin.com/company/rewdaleprecisiontools,rewdale.com,AI,
Innvocore Technologies,,5000000.0,—,https://www.linkedin.com/company/innvocore/,innvocoretech.com,AI,
AiTech Training and Solutions,,5000000.0,—,https://linkedin.com/company/aitech-training-and-solutions,aitechtrainingandsolutions.in,AI,
Tekolutions.ai,,5000000.0,—,https://www.linkedin.com/company/tekolutions,tekolutions.ai,AI,
TraininginSAS,,5000000.0,—,https://www.linkedin.com/company/traininginsas,www.traininginsas.com/,AI,
Eldyne Electro Systems,,5000000.0,—,https://www.linkedin.com/company/eldyne,www.eldynegroup.com,AI,
IoTOnDemand,,5000000.0,—,https://www.linkedin.com/company/iotondemand,iotondemand.net,AI,
KGEC Robotics Society,,5000000.0,—,https://www.linkedin.com/company/kgecrs,kgec-robotics-society.github.io,AI,
Kasiaex solutions,,5000000.0,—,https://www.linkedin.com/company/kasiaex,kasiaex.com,AI,
Netsure IT Solution,,5000000.0,—,https://www.linkedin.com/company/nsitglobal/,www.nsitglobal.com/,AI,
He-Man Auto Robopark,,5000000.0,—,https://www.linkedin.com/company/he-man-auto-robopark-pvt-ltd---india/,www.roboparkindia.com,AI,
Sensigo Technologies,,5000000.0,—,https://www.linkedin.com/company/14571306/admin/,sensigotech.com/,AI,
Datacivet,,5000000.0,—,https://www.linkedin.com/company/datacivet/,datacivet.com,AI,
Software Resource House,,5000000.0,—,https://www.linkedin.com/company/software-resource-house,softwareresourcehouse.com,AI,
Thomas Aero,,5000000.0,—,https://www.linkedin.com/company/thomas-aero/,thomasaero.in,AI,
DITCOS,,5000000.0,—,https://www.linkedin.com/company/ditcos,www.ditcos.com,AI,
Droitcorp,,5000000.0,—,,www.droitcorp.com,AI,
Hinfo Technologies,,5000000.0,—,https://www.linkedin.com/company/hinfotechnologies/,hinfotechnologies.com,AI,
Smsquare Technology Solutions,,5000000.0,—,,www.smsquaretech.com,AI,
AugmatrixLab,,5000000.0,—,https://www.linkedin.com/company/augmatrix-lab,augmatrixlab.com,AI,
Analytics Training Hub,,5000000.0,—,https://www.linkedin.com/company/analyticstraininghub,analyticstraininghub.com,AI,
Veeglobe Technologies,,5000000.0,—,https://www.linkedin.com/company/veelobe/,veeglobe.com/,AI,
MARS Web Solution,,5000000.0,—,https://www.linkedin.com/company/mars-web-solution,www.marswebsolution.com,AI,
Analytic Labs,,5000000.0,—,https://www.linkedin.com/company/analytic-labs,www.analyticlabs.co.in,AI,
Chainbox Infotech,,5000000.0,—,https://www.linkedin.com/company/the-chainbox-infotech/,thechainbox.com,AI,
MagicalXR,,5000000.0,—,https://www.linkedin.com/company/magicalxr,magicalxr.com,AI,
KnackHook,,5000000.0,—,https://www.linkedin.com/company/knackhook/,www.knackhook.com,AI,
Webaspace,,5000000.0,—,https://linkedin.com/showcase/thewebaspace,,AI,
Pep Creations,,5000000.0,—,https://www.linkedin.com/company/pep-creations,pepcreations.com,AI,
Microtech Systems,,5000000.0,—,,www.microtechsystems.in,AI,
TYZER Technologies,,5000000.0,—,https://www.linkedin.com/company/tyzer-technologies/,tyzergroup.com,AI,
Team RoverX,,5000000.0,—,https://www.linkedin.com/company/teamroverx,www.teamroverx.com,AI,
Nexgle,,5000000.0,—,https://www.linkedin.com/company/nexgle,www.nexgle.com,AI,
Anterntech,,5000000.0,—,https://www.linkedin.com/company/antern-technologies,anterntech.com/,AI,
Veloce Techinsights,,5000000.0,—,https://www.linkedin.com/company/veloce-techinsights,velocetechinsights.com,AI,
Adamas Robotics and Artificial Intelligence Club,,5000000.0,—,https://www.linkedin.com/company/aroaic,www.aroaic.co.in,AI,
Greetlog,,5000000.0,—,https://www.linkedin.com/company/greetlog,greetlog.com/,AI,
Team Conatus,,5000000.0,—,https://www.linkedin.com/company/team-conatus,teamconatus.com,AI,
NMA Software Solutions,,5000000.0,—,https://www.linkedin.com/company/nmasoftwaresolutions/,www.nmasoftwaresolutions.com,AI,
Braddock infotech,,5000000.0,—,https://www.linkedin.com/company/braddock-infotech-p-ltd,braddockinfotech.com,AI,
Eduwaive Foundation,,5000000.0,—,https://www.linkedin.com/company/eduwaivefoundation/,www.eduwaive.org,AI,
eAgeIT,,5000000.0,—,https://www.linkedin.com/company/eageit/,www.eageit.com,AI,
Bharat Smart Services,,5000000.0,—,https://www.linkedin.com/company/bharat-self-meter-reading/?originalSubdomain=in,www.bharatsmartservices.com/,AI,
Edglobe,,5000000.0,—,https://www.linkedin.com/company/edglobe,www.edglobe.org,AI,
ISQT International,,5000000.0,—,https://www.linkedin.com/company/isqt/,www.isqtinternational.com/,AI,
EduAstrum,,5000000.0,—,https://www.linkedin.com/company/eduastrum,www.eduastrum.com,AI,
Brainalyst,,5000000.0,—,https://www.linkedin.com/company/brainalyst,brainalyst.in,AI,
Data Science Prophet,,5000000.0,—,https://www.linkedin.com/company/datascienceprophet,www.datascienceprophet.com,AI,
Symbiosis Centre for Medical Image Analysis,,5000000.0,—,https://www.linkedin.com/company/scmia,scmia.edu.in,AI,
TopTalent,,5000000.0,—,https://www.linkedin.com/company/top-talent-technologies-private-limited,www.top-talent.in,AI,
Varologic Technologies,,5000000.0,—,https://www.linkedin.com/company/varologic/,www.varologic.com,AI,
Exuberant Research,,5000000.0,—,https://www.linkedin.com/company/exuberant-research-pvt-ltd,exuberantresearch.com,AI,
USPL Airlabs PVT. LTD.,,5000000.0,—,https://www.linkedin.com/company/usplairlabs,www.usplairlabs.in/,AI,
Rovertech Solutions,,5000000.0,—,https://www.linkedin.com/company/rovertech.,rovertech.in,AI,
AI Technohub,,5000000.0,—,https://www.linkedin.com/company/aitechnohub,aitechnohub.com,AI,
Menrva Technologies,,5000000.0,—,https://www.linkedin.com/company/menrvatech,menrvatechnologies.com,AI,
HIP-it,,5000000.0,—,,www.hip-it.com,AI,
Majormod Technologies,,5000000.0,—,https://www.linkedin.com/company/majormod-technologies,www.majormod.com,AI,
Limetray,,5000000.0,—,https://www.linkedin.com/company/limetray/,limetray.com/,AI,
Team Leadster,,5000000.0,—,https://www.linkedin.com/company/teamleadster,leadsterbot.com,AI,
MotifworksTech,,5000000.0,—,https://www.linkedin.com/company/motiftec/,motifworkstech.com,AI,
Flyingspark Infotech,,5000000.0,—,https://www.linkedin.com/company/flyingspark-infotech,www.flyingspark.tech,AI,
DreamTank Solutions (P) Ltd.,,5000000.0,—,https://www.linkedin.com/company/dreamtanksolutions/,dreamtank.in/,AI,
Evanche,,5000000.0,—,https://www.linkedin.com/company/evanche/,www.evanche.com,AI,
FinoForce,,5000000.0,—,https://www.linkedin.com/company/finoforce,www.finoforce.com,AI,
Worksarc,,5000000.0,—,,worksarc.com,AI,
Heritage Marketing,,5000000.0,—,https://www.linkedin.com/company/marketingheritage,www.heritagemarketing.co,AI,
Zumpu Software Solutions,,5000000.0,—,https://www.linkedin.com/company/zumpu-software-solutions/,www.zumpu.co.in,AI,
Intellytics Solutions,,5000000.0,—,https://www.linkedin.com/company/intellytics-solutions,www.intellyticssolutions.com,AI,
366Pi Technologies,,5000000.0,—,https://linkedin.com/company/366pi,366pitech.com,AI,
Code Gurukul,,5000000.0,—,https://www.linkedin.com/company/code-gurukul,code-gurukul.com/,AI,
iExemplar,,5000000.0,—,https://www.linkedin.com/company/iexemplar-software-india/,www.iexemplar.com,AI,
Speedtail Ventures,,5000000.0,—,https://linkedin.com/company/speedtailventures,speedtailventures.com,AI,
CNB,,5000000.0,—,https://www.linkedin.com/company/cnbtek,www.cnbtek.com,AI,
Predictive Research,,5000000.0,—,https://www.linkedin.com/company/predictiveresearch,www.predictiveresearch.in/,AI,
SPRINGBOARD,,5000000.0,—,https://www.linkedin.com/company/springboardwork,springboard.work,AI,
Aplihs Software Solution,,5000000.0,—,https://www.linkedin.com/company/aplihs-software-solution-pvt-ltd/,aplihs.in,AI,
Likensys,,5000000.0,—,https://linkedin.com/company/likensys-technologies-pvt.-ltd.,likensys.com,AI,
atdata,,5000000.0,—,https://www.linkedin.com/company/atdata3,atdata.ai,AI,
eSoft Consulting,,5000000.0,—,https://www.linkedin.com/company/consultesoft,consultesoft.com,AI,
Elegant MicroWeb,,5000000.0,—,http://www.linkedin.com/company/245142,www.elegantmicroweb.com,AI,
Appectual IT Solutions,,5000000.0,—,,appectual-apps.com/,AI,
Orange Digital,,5000000.0,—,https://www.linkedin.com/company/oipl/,oipl.net,AI,
Intelytica,,5000000.0,—,https://www.linkedin.com/company/intelytica-business-analytics-pvt-ltd,intelytica.com,AI,
Hitech Analytics,,5000000.0,—,https://www.linkedin.com/company/hitech-analytics/,www.hitechanalytics.com,AI,
Wiiz Business Solutions,,5000000.0,—,https://www.linkedin.com/company/wiizb,www.wiizb.com,AI,
ForumCyber,,5000000.0,—,,forumcyber.com,AI,
DupamSocial,,5000000.0,—,https://www.linkedin.com/company/d--pam-consulting,dupamsocial.com,AI,
Mobiweb Global Solutions,,5000000.0,—,https://www.linkedin.com/company/mobiweb-global-solutions,mobiwebgs.com,AI,
IRZ Global,,5000000.0,—,https://www.linkedin.com/company/irz-global-india-pvt-ltd/,irzglobal.com,AI,
GradValley,,5000000.0,—,https://www.linkedin.com/school/gradvalley/,www.gradvalley.in/,AI,
STAJ INDIA INFORMATION & TECHNOLOGIES,,5000000.0,—,https://www.linkedin.com/company/stajindia,stajindia.com,AI,
SciSphere,,5000000.0,—,https://www.linkedin.com/company/scisphere/,www.scisphere.in/index.html,AI,
Parksons,,5000000.0,—,,parksons.in,AI,
Arkha Systems,,5000000.0,—,https://www.linkedin.com/company/arkha-systems-india-private-limited,www.arkhasystems.com,AI,
NSR Information Systems,,5000000.0,—,https://www.linkedin.com/company/nsr-information-systems,nsrinfosystems.com,AI,
Sparta Cloud Solutions,,5000000.0,—,http://www.linkedin.com/company/sparta-cloud-solutions,www.spartacloudsolutions.com,AI,
AIQRATE,,5000000.0,—,https://www.linkedin.com/company/aiqrate,www.aiqrate.ai,AI,
Ideationology Lab,,5000000.0,—,https://www.linkedin.com/company/ideationology-lab,www.ideationology.com,AI,
Visti Tech,,5000000.0,—,https://www.linkedin.com/company/visti-tech,vistitech.com,AI,
Automated Trading SoftTech,,5000000.0,—,https://www.linkedin.com/company/autotradetech/,www.autotradetech.com/,AI,
armour365 Voice Biometrics,,5000000.0,—,https://www.linkedin.com/company/armour365-voice-biometrics,voicebiometrics.ai,AI,
YUGASYS PRIVATE LIMITED,,5000000.0,—,https://in.linkedin.com/company/yugasys-private-limited,www.yugasys.com,AI,
Chamunda Equipments,,5000000.0,—,https://www.linkedin.com/company/chamunda-equipment,www.chamundaequip.com,AI,
VRG Infotech,,5000000.0,—,https://www.linkedin.com/company/vrg-information-technologies-private-limited,vrg-infotech.com,AI,
Kpcod Technologies,,5000000.0,—,https://www.linkedin.com/in/kpcod/,www.kpcod.com/,AI,
ISRDAES Software Solutions,,5000000.0,—,https://www.linkedin.com/company/isrdaes-jbp-com,www.isrdaes.com,AI,
India Standing Group,,5000000.0,—,,www.indiastandinggroup.net,AI,
Worldwide Achievers,,5000000.0,—,https://www.linkedin.com/company/worldwideachieverspvtltd,www.worldwideachievers.in,AI,
OT Solutions Tech,,5000000.0,—,https://www.linkedin.com/company/ot-solutions-tech/,www.otsolutionstech.com,AI,
Enfluentia Technologies LLP.,,5000000.0,—,https://www.linkedin.com/company/enfluentia,enfluentia.com,AI,
Ayassure,,5000000.0,—,https://www.linkedin.com/company/ayassure,ayassure.com,AI,
HypeTeq Cognitive,,5000000.0,—,https://www.linkedin.com/company/hypeteq-cognitive-solutions/,www.hypeteq.ai/,AI,
cGreen,,5000000.0,—,https://www.linkedin.com/company/cgreenindia,cgreen.in,AI,
Omnificence,,5000000.0,—,https://www.linkedin.com/company/omnificence,omnificence.in,AI,
Neutrino Group,,5000000.0,—,https://www.linkedin.com/company/neutrino-it-technologies-p-limited,www.neutrino.co.in,AI,
LiveChek,,5000000.0,—,https://www.linkedin.com/company/livechek,livechek.com,AI,
InvenCubator,,5000000.0,—,https://www.linkedin.com/company/invencubator,invencubator.com,AI,
ZYNOVIQ,,5000000.0,—,https://www.linkedin.com/company/zynoviq,zynoviq.ai,AI,
Servicentrix,,5000000.0,—,https://www.linkedin.com/company/servicentrix,www.servicentrix.com,AI,
Xplora Interactive,,5000000.0,—,https://www.linkedin.com/company/xplora-interactive-limited,xplorainc.com,AI,
Falcon Tru,,5000000.0,—,https://www.linkedin.com/company/falcontru-ehelmet,www.falcontru.com,AI,
Ennovasys IoT,,5000000.0,—,https://www.linkedin.com/company/ennovasys,www.ennovasys.com,AI,
hyperXchange,,5000000.0,—,https://www.linkedin.com/company/hxkart,www.hxkart.com,AI,
Thinkitive Technologies,,5000000.0,—,https://www.linkedin.com/company/thinkitive,thinkitive.com/,AI,
Appnings Software Solutions Pvt Ltd,,5000000.0,—,https://www.linkedin.com/company/appnings-software-solutions,www.appnings.com,AI,
iCube Logics,,5000000.0,—,https://www.linkedin.com/company/icube-logics-i-pvt-ltd,www.icubelogics.com,AI,
Lipon Technologies,,5000000.0,—,https://linkedin.com/company/lipon-technologies,lipontech.com/,AI,
Satyam Technocrats,,5000000.0,—,https://www.linkedin.com/company/satyamtechnocrats,satyamtechnocrats.com,AI,
ReshaMandi,2022-11-22,500000000.0,Debt Financing,https://www.linkedin.com/company/inreshamandi,reshamandi.com,Agriculture,
Vegrow,2023-12-13,46000000.0,Series C,https://www.linkedin.com/company/vegrow/about/,www.vegrow.in/,Agriculture,
Agrizy,2024-08-05,820000000.0,Series A,https://www.linkedin.com/company/agrizy,agrizy.in,Agriculture,
Poshn,2024-05-06,4000000.0,Seed,https://www.linkedin.com/company/poshn,poshn.co,Agriculture,
KisanKonnect,2024-08-29,5000000.0,Seed,https://www.linkedin.com/company/kisankonnect,www.kisankonnect.in,Agriculture,
Varaha,2024-07-31,5000000.0,Non-equity Assistance,https://www.linkedin.com/company/varaha-carbontech/about/,www.varaha.earth/,Agriculture,
Gramik,2023-05-01,30000000.0,Seed,https://www.linkedin.com/company/gramik,www.gramik.in/,Agriculture,
Deep Rooted,2024-05-29,372691.0,Series A,https://www.linkedin.com/company/clover-deeprootedco/,deep-rooted.co/,Agriculture,
Greenikk,2023-01-09,33400000.0,Pre-Seed,https://www.linkedin.com/company/greenikk,greenikk.com,Agriculture,
Fruitoholic,2024-02-17,240000000.0,Seed,https://www.linkedin.com/company/35946287,fruitoholic.live,Agriculture,
ONO,2024-04-03,110000000.0,Seed,https://linkedin.com/in/ono-ag-28350b212,ono.ag,Agriculture,
